folder	url	phish	prediction	siamese_conf	vt_result	dynamic	runtime (layout detector|siamese|crp classifier|login finder total|login finder process)	total_runtime
google.com.np	https://google.com.np	0	None	None	None	False	0.060270071029663086|0.08123469352722168|0|0|0	0.15055274963378906
waffenfuzzi.de	https://www.waffenfuzzi.de	0	None	None	None	False	0.10272383689880371|0.2620835304260254|0|0|0	0.4068574905395508
sfbok.se	http://sfbok.se	0	None	None	None	False	0.0626065731048584|0.2262861728668213|0|0|0	0.3024728298187256
szerszamoutlet.hu	http://szerszamoutlet.hu	0	None	None	None	False	0.1516120433807373|0.00032448768615722656|0|0|0	0.2369697093963623
smartonlineexam.com	http://smartonlineexam.com	0	None	None	None	False	0.06545686721801758|0.2449343204498291|0|0|0	0.3322458267211914
capitaland.com	https://wwwcapitaland.com	0	None	None	None	False	0.06046915054321289|0.2199110984802246|0|0|0	0.28969335556030273
hestore.hu	https://hestore.hu	0	None	None	None	False	0.06109619140625|0.23459482192993164|0|0|0	0.3107893466949463
saruwakakun.com	https://saruwakakun.com	0	None	None	None	False	0.21898865699768066|0.00039076805114746094|0|0|0	0.35885167121887207
k-state.edu	https://k-state.edu	0	None	None	None	False	0.06042766571044922|0.22513294219970703|0|0|0	0.298328161239624
gtihandbook.com	https://gtihandbook.com	0	None	None	None	False	0.0669255256652832|0.23447775840759277|0|0|0	0.32140469551086426
gayauthors.org	https://gayauthors.org	0	None	None	None	False	0.06356287002563477|0.2260444164276123|0|0|0	0.30397725105285645
lirmi.com	https://lirmi.com	0	None	None	None	False	0.0611875057220459|0.22280454635620117|0|0|0	0.2937614917755127
wisebrother.com	https://wisebrother.com	0	None	None	None	False	0.06435537338256836|0.2299787998199463|0|0|0	0.30600738525390625
qrator.net	https://qrator.net	0	None	None	None	False	0.06393647193908691|0.21900391578674316|0|0|0	0.29322147369384766
gpstracker.net.in	https://www.gpstracker.net.in	0	None	None	None	False	0.06032419204711914|0.00029969215393066406|0|0|0	0.06947183609008789
izu.edu.tr	https://www.izu.edu.tr	0	None	None	None	False	0.06075787544250488|0.22719740867614746|0|0|0	0.30360984802246094
loveindonesia.com	https://wwwloveindonesia.com	0	None	None	None	False	0.06071925163269043|0.22141098976135254|0|0|0	0.291628360748291
sony.fi	https://sony.fi	0	None	None	None	False	0.10734868049621582|0.28835415840148926|0|0|0	0.43654346466064453
mondolunatico.org	http://mondolunatico.org	0	None	None	None	False	0.06269192695617676|0.24967408180236816|0|0|0	0.32348084449768066
easons.com	http://easons.com	0	None	None	None	False	0.0610506534576416|0.00030350685119628906|0|0|0	0.07113146781921387
hockeymonkey.com	https://www.hockeymonkey.com	0	None	None	None	False	0.06167173385620117|0.22917819023132324|0|0|0	0.3061845302581787
school-access.com	https://school-access.com	0	None	None	None	False	0.06016945838928223|0.22696352005004883|0|0|0	0.3027775287628174
masslive.com	https://masslive.com	0	None	None	None	False	0.1053004264831543|0.266493558883667|0|0|0	0.4129519462585449
phonak.com	https://phonak.com	0	None	None	None	False	0.13283443450927734|0.29527854919433594|0|0|0	0.4954495429992676
clashfinder.com	https://clashfinder.com	0	None	None	None	False	0.06325984001159668|0.22873544692993164|0|0|0	0.3051941394805908
sonhoo.com	https://sonhoo.com	0	None	None	None	False	0.06585693359375|0.22604632377624512|0|0|0	0.3050377368927002
fetishpapa.com	https://fetishpapa.com	0	None	None	None	False	0.06092023849487305|0.2214348316192627|0|0|0	0.2927513122558594
hinzaco.com	https://hinzaco.com	0	None	None	None	False	0.14346575736999512|0.00032711029052734375|0|0|0	0.2246708869934082
namedsport.com	https://www.namedsport.com	0	None	None	None	False	0.10563087463378906|0.27184438705444336|0|0|0	0.42041015625
jpay.com	https://jpay.com	0	None	None	None	False	0.06472325325012207|0.22344541549682617|0|0|0	0.2998673915863037
ati-ia.com	https://ati-ia.com	0	None	None	None	False	0.06741189956665039|0.23399019241333008|0|0|0	0.31926965713500977
livestorm.co	https://livestorm.co	0	None	None	None	False	0.06074929237365723|0.2196049690246582|0|0|0	0.2896239757537842
tributes.com	https://wwwtributes.com	0	None	None	None	False	0.06322813034057617|0.23679184913635254|0|0|0	0.3189058303833008
hypovbg.at	https://hypovbg.at	0	None	None	None	False	0.10152006149291992|0.2574455738067627|0|0|0	0.39586758613586426
filmonline4u.com	https://filmonline4u.com	0	None	None	None	False	0.06052374839782715|0.21805858612060547|0|0|0	0.28781962394714355
iitianspace.com	https://www.iitianspace.com	0	None	None	None	False	0.06072402000427246|0.22121500968933105|0|0|0	0.2938234806060791
bananadirectories.com	http://bananadirectories.com	0	None	None	None	False	0.06103777885437012|0.21889066696166992|0|0|0	0.2896389961242676
toyota.se	https://toyota.se	0	None	None	None	False	0.07149696350097656|0.24071335792541504|0|0|0	0.33250999450683594
keyshot.com	https://www.keyshot.com	0	None	None	None	False	0.1288464069366455|0.304229736328125|0|0|0	0.49999332427978516
libreriauniversitaria.it	http://libreriauniversitaria.it	0	None	None	None	False	0.06321954727172852|0.22329092025756836|0|0|0	0.2989354133605957
tarfandestan.com	https://tarfandestan.com	0	None	None	None	False	0.12494087219238281|0.0003204345703125|0|0|0	0.18992400169372559
lifesaving.ir	https://lifesaving.ir	0	None	None	None	False	0.06537628173828125|0.0003046989440917969|0|0|0	0.08159661293029785
syncplicity.com	https://syncplicity.com	0	None	None	None	False	0.060076236724853516|0.2321786880493164|0|0|0	0.30727458000183105
google.com.my	https://google.com.my	0	None	None	None	False	0.06021738052368164|0.08086991310119629|0|0|0	0.1503443717956543
wallstreetsurvivor.com	https://wallstreetsurvivor.com	0	None	None	None	False	0.06180214881896973|0.23447585105895996|0|0|0	0.3128790855407715
vnclip.net	https://www.vnclip.net	0	None	None	None	False	0.06040072441101074|0.21767354011535645|0|0|0	0.2876455783843994
printaura.com	https://printaura.com	0	None	None	None	False	0.06030702590942383|0.22622990608215332|0|0|0	0.3018910884857178
iphonekaitori.tokyo	https://wwwiphonekaitori.tokyo	0	None	None	None	False	0.06449055671691895|0.23556137084960938|0|0|0	0.32067346572875977
nord24.ru	https://www.nord24.ru	0	None	None	None	False	0.10232424736022949|0.2617514133453369|0|0|0	0.4030187129974365
voirfilms.al	https://voirfilms.al	0	None	None	None	False	0.09431648254394531|0.24606084823608398|0|0|0	0.37038254737854004
usertrk.site	https://usertrk.site	0	None	None	None	False	0.060179710388183594|0.2261655330657959|0|0|0	0.2956705093383789
vietbf.com	https://wwwvietbf.com	0	None	None	None	False	0.0861208438873291|0.27341628074645996|0|0|0	0.3914496898651123
delamaison.fr	https://delamaison.fr	0	None	None	None	False	0.10275816917419434|0.2652099132537842|0|0|0	0.4082057476043701
northpark.edu	https://www.northpark.edu	0	None	None	None	False	0.07186007499694824|0.0003063678741455078|0|0|0	0.09237170219421387
fccincinnati.com	http://fccincinnati.com	0	None	None	None	False	0.06600236892700195|0.23169350624084473|0|0|0	0.3118631839752197
kaleyra.com	https://kaleyra.com	0	None	None	None	False	0.14420723915100098|0.0003376007080078125|0|0|0	0.22034287452697754
otsuma.ac.jp	https://otsuma.ac.jp	0	None	None	None	False	0.06454682350158691|0.2252209186553955|0|0|0	0.3030362129211426
fam.ir	https://fam.ir	0	None	None	None	False	0.06585121154785156|0.23330450057983398|0|0|0	0.3162832260131836
own-free-website.com	https://own-free-website.com	0	None	None	None	False	0.06008553504943848|0.23043608665466309|0|0|0	0.30483341217041016
hsbc.com.cn	https://www.hsbc.com.cn	0	None	None	None	False	0.06090235710144043|0.0003037452697753906|0|0|0	0.07093286514282227
yourporn.sexy	https://yourporn.sexy	0	None	None	None	False	0.1245269775390625|0.2896389961242676|0|0|0	0.47773122787475586
popporn.com	https://popporn.com	0	None	None	None	False	0.061353445053100586|0.22524404525756836|0|0|0	0.2981293201446533
totallynsfw.com	https://wwwtotallynsfw.com	0	None	None	None	False	0.2513110637664795|0.0003788471221923828|0|0|0	0.42485690116882324
lifeofanarchitect.com	http://lifeofanarchitect.com	0	None	None	None	False	0.30814576148986816|0.0004162788391113281|0|0|0	0.4998347759246826
administrator.de	http://administrator.de	0	None	None	None	False	0.06321072578430176|0.22251009941101074|0|0|0	0.2962319850921631
thepoolfactory.com	https://thepoolfactory.com	0	None	None	None	False	0.07400703430175781|0.23444318771362305|0|0|0	0.3310983180999756
tsuchiya-randoseru.jp	https://wwwtsuchiya-randoseru.jp	0	None	None	None	False	0.07831263542175293|0.0003197193145751953|0|0|0	0.10183286666870117
micolet.com	https://micolet.com	0	None	None	None	False	0.0630793571472168|0.22362112998962402|0|0|0	0.29885220527648926
thersa.org	http://thersa.org	0	None	None	None	False	0.08875536918640137|0.2625439167022705|0|0|0	0.3808324337005615
waterstones.com	https://waterstones.com	0	None	None	None	False	0.06069755554199219|0.22525429725646973|0|0|0	0.3011589050292969
imgmaze.com	https://imgmaze.com	0	None	None	None	False	0.05972003936767578|0.21822118759155273|0|0|0	0.28705406188964844
get-paid.com	https://get-paid.com	0	None	None	None	False	0.07298159599304199|0.23412203788757324|0|0|0	0.3284413814544678
canalturf.com	https://wwwcanalturf.com	0	None	None	None	False	0.06088447570800781|0.22684550285339355|0|0|0	0.3016681671142578
dmcinfo.com	https://wwwdmcinfo.com	0	None	None	None	False	0.06467509269714355|0.23247432708740234|0|0|0	0.3157691955566406
hilfdirselbst.ch	https://hilfdirselbst.ch	0	None	None	None	False	0.06484532356262207|0.23418164253234863|0|0|0	0.31896400451660156
parnis.org	https://parnis.org	0	None	None	None	False	0.06009101867675781|0.23155808448791504|0|0|0	0.30846357345581055
gaitame.com	https://www.gaitame.com	0	None	None	None	False	0.10225558280944824|0.2629506587982178|0|0|0	0.40413594245910645
ekupi.hr	https://ekupi.hr	0	None	None	None	False	0.0622258186340332|0.22130918502807617|0|0|0	0.2941596508026123
vistaprint.in	https://vistaprint.in	0	None	None	None	False	0.06173205375671387|0.0003139972686767578|0|0|0	0.07445573806762695
lazada.co.th	https://lazada.co.th	0	None	None	None	False	0.060273170471191406|0.22558069229125977|0|0|0	0.30123400688171387
bazaartrend.com	https://wwwbazaartrend.com	0	None	None	None	False	0.08124256134033203|0.2401421070098877|0|0|0	0.34714341163635254
simpleisbetterthancomplex.com	https://wwwsimpleisbetterthancomplex.com	0	None	None	None	False	0.2549469470977783|0.00039958953857421875|0|0|0	0.41161322593688965
podcloud.fr	https://podcloud.fr	0	None	None	None	False	0.06356000900268555|0.2240617275238037|0|0|0	0.29858970642089844
karupsow.com	https://www.karupsow.com	0	None	None	None	False	0.06674051284790039|0.24271583557128906|0|0|0	0.3315906524658203
notino.es	https://notino.es	0	None	None	None	False	0.10431289672851562|0.25984740257263184|0|0|0	0.4099733829498291
hobbii.com	https://hobbii.com	0	None	None	None	False	0.14935803413391113|0.3361697196960449|0|0|0	0.5729591846466064
worldconferencealerts.com	https://www.worldconferencealerts.com	0	None	None	None	False	0.06614303588867188|0.22876763343811035|0|0|0	0.3099555969238281
malaghe.com	https://malaghe.com	0	None	None	None	False	0.060805320739746094|0.22762298583984375|0|0|0	0.3046419620513916
yundian168.com	https://yundian168.com	0	None	None	None	False	0.06050705909729004|0.2180767059326172|0|0|0	0.2881042957305908
vancouversbestplaces.com	https://www.vancouversbestplaces.com	0	None	None	None	False	0.14018774032592773|0.31825733184814453|0|0|0	0.5362844467163086
aplos.com	http://aplos.com	0	None	None	None	False	0.06340765953063965|0.21996259689331055|0|0|0	0.29393506050109863
modrastrecha.cz	https://modrastrecha.cz	0	None	None	None	False	0.06053805351257324|0.22716498374938965|0|0|0	0.30258846282958984
it-recht-kanzlei.de	https://it-recht-kanzlei.de	0	None	None	None	False	0.06281661987304688|0.23180055618286133|0|0|0	0.3132145404815674
deporvillage.net	https://deporvillage.net	0	None	None	None	False	0.0803070068359375|0.23869609832763672|0|0|0	0.34133052825927734
osculati.com	https://osculati.com	0	None	None	None	False	0.06300568580627441|0.22221088409423828|0|0|0	0.29772186279296875
hager.de	https://hager.de	0	None	None	None	False	0.11107325553894043|0.27236032485961914|0|0|0	0.43524599075317383
unidas.com.br	https://www.unidas.com.br	0	None	None	None	False	0.06065726280212402|0.2193906307220459|0|0|0	0.2899808883666992
canal-u.tv	https://canal-u.tv	0	None	None	None	False	0.09099531173706055|0.25020837783813477|0|0|0	0.3705902099609375
songsterr.com	https://songsterr.com	0	None	None	None	False	0.21126174926757812|0.00038313865661621094|0|0|0	0.33826255798339844
unixforum.org	https://unixforum.org	0	None	None	None	False	0.06331896781921387|0.23462963104248047|0|0|0	0.3106803894042969
thnks.com	https://wwwthnks.com	0	None	None	None	False	0.059213876724243164|0.21899008750915527|0|0|0	0.2861597537994385
eastpennsd.org	https://wwweastpennsd.org	0	None	None	None	False	0.060045480728149414|0.2198789119720459|0|0|0	0.28882670402526855
aga-parts.com	https://wwwaga-parts.com	0	None	None	None	False	0.06032514572143555|0.21951627731323242|0|0|0	0.288928747177124
rebatekey.com	https://rebatekey.com	0	None	None	None	False	0.06035041809082031|0.22454166412353516|0|0|0	0.29921627044677734
planet-source-code.com	https://planet-source-code.com	0	None	None	None	False	0.06026148796081543|0.21596765518188477|0|0|0	0.2855191230773926
timetap.com	https://timetap.com	0	None	None	None	False	0.06198239326477051|0.22867655754089355|0|0|0	0.30838727951049805
prezzoforte.it	https://prezzoforte.it	0	None	None	None	False	0.060632944107055664|0.22192096710205078|0|0|0	0.2951240539550781
lesitedecuisine.fr	https://lesitedecuisine.fr	0	None	None	None	False	0.06387853622436523|0.24285411834716797|0|0|0	0.31998324394226074
poetryarchive.org	https://poetryarchive.org	0	None	None	None	False	0.06347894668579102|0.2344217300415039|0|0|0	0.31586194038391113
sliv-info.com	https://sliv-info.com	0	None	None	None	False	0.061545610427856445|0.22618365287780762|0|0|0	0.3004767894744873
hiveworkshop.com	http://hiveworkshop.com	0	None	None	None	False	0.06375622749328613|0.23184490203857422|0|0|0	0.3115561008453369
netgirl.com	https://netgirl.com	0	None	None	None	False	0.08844757080078125|0.2482757568359375|0|0|0	0.36528897285461426
luxyhair.com	https://wwwluxyhair.com	0	None	None	None	False	0.06112170219421387|0.22646450996398926|0|0|0	0.30458927154541016
pixelfy.me	https://pixelfy.me	0	None	None	None	False	0.06079220771789551|0.22245073318481445|0|0|0	0.29273271560668945
mycred.me	https://mycred.me	0	None	None	None	False	0.08129239082336426|0.24243783950805664|0|0|0	0.3485550880432129
msu.ac.zw	https://wwwmsu.ac.zw	0	None	None	None	False	0.06071734428405762|0.0002989768981933594|0|0|0	0.07007384300231934
njumobile.pl	https://www.njumobile.pl	0	None	None	None	False	0.0949869155883789|0.24766087532043457|0|0|0	0.37503910064697266
fieldengineer.com	http://fieldengineer.com	0	None	None	None	False	0.06313538551330566|0.22519779205322266|0|0|0	0.3015439510345459
theschoolrun.com	https://theschoolrun.com	0	None	None	None	False	0.12692809104919434|0.00032591819763183594|0|0|0	0.19327068328857422
soundcraft.com	https://soundcraft.com	0	None	None	None	False	0.061310768127441406|0.22791719436645508|0|0|0	0.30509519577026367
workindia.in	https://workindia.in	0	None	None	None	False	0.05999398231506348|0.22568225860595703|0|0|0	0.2992129325866699
musicbrainz.org	http://musicbrainz.org	0	None	None	None	False	0.06033635139465332|0.21656560897827148|0|0|0	0.28643131256103516
ales-ia.com	https://wwwales-ia.com	0	None	None	None	False	0.10456562042236328|0.2568016052246094|0|0|0	0.40296435356140137
gkjie.com	https://wwwgkjie.com	0	None	None	None	False	0.06630349159240723|0.23358583450317383|0|0|0	0.31913304328918457
abstarnews.com	https://wwwabstarnews.com	0	None	None	None	False	0.11138629913330078|0.27236008644104004|0|0|0	0.43547868728637695
visibility.gr	https://visibility.gr	0	None	None	None	False	0.05988812446594238|0.2237687110900879|0|0|0	0.2975451946258545
vipnation.com	https://www.vipnation.com	0	None	None	None	False	0.05984663963317871|0.22911596298217773|0|0|0	0.3061704635620117
ruiwen.com	https://ruiwen.com	0	None	None	None	False	0.061031341552734375|0.21869730949401855|0|0|0	0.28952455520629883
dogobooks.com	https://dogobooks.com	0	None	None	None	False	0.06107473373413086|0.22834253311157227|0|0|0	0.3050246238708496
ubnt.com	https://ubnt.com	0	None	None	None	False	0.06417536735534668|0.22950363159179688|0|0|0	0.3116581439971924
jucienebertoldo.com	https://jucienebertoldo.com	0	None	None	None	False	0.16938090324401855|0.33762598037719727|0|0|0	0.6013596057891846
hsu.edu	https://hsu.edu	0	None	None	None	False	0.06170010566711426|0.6553516387939453|0|0|0	0.7297537326812744
zochagroup.com	https://wwwzochagroup.com	0	None	None	None	False	0.12186932563781738|0.2874259948730469|0|0|0	0.46643781661987305
securelist.com	https://securelist.com	0	None	None	None	False	0.06797361373901367|0.23795485496520996|0|0|0	0.32480287551879883
cad3d.it	https://cad3d.it	0	None	None	None	False	0.06312775611877441|0.22959375381469727|0|0|0	0.30822014808654785
healthinsurancecomparison.com.au	https://healthinsurancecomparison.com.au	0	None	None	None	False	0.1494617462158203|0.31357908248901367|0|0|0	0.5398523807525635
timelog.com	https://timelog.com	0	None	None	None	False	0.06604242324829102|0.2300260066986084|0|0|0	0.31061506271362305
d1cm.com	https://wwwd1cm.com	0	None	None	None	False	0.06293153762817383|0.23061633110046387|0|0|0	0.30507898330688477
playcanvas.com	https://playcanvas.com	0	None	None	None	False	0.06356453895568848|0.22588825225830078|0|0|0	0.3009333610534668
delaware.gov	https://wwwdelaware.gov	0	None	None	None	False	0.06128573417663574|0.21958565711975098|0|0|0	0.2914702892303467
fkwallet.ru	https://fkwallet.ru	0	None	None	None	False	0.0630183219909668|0.23386311531066895|0|0|0	0.3137345314025879
mediapart.fr	https://mediapart.fr	0	None	None	None	False	0.06053733825683594|0.22977113723754883|0|0|0	0.3063697814941406
mallorca-zero.com	https://mallorca-zero.com	0	None	None	None	False	0.06283688545227051|0.3318629264831543|0|0|0	0.4050629138946533
vitalrecordsonline.com	https://vitalrecordsonline.com	0	None	None	None	False	0.06113123893737793|0.23030757904052734|0|0|0	0.30364227294921875
norco.com	https://www.norco.com	0	None	None	None	False	0.16550326347351074|0.38234448432922363|0|0|0	0.6485974788665771
nizform.com	https://www.nizform.com	0	None	None	None	False	0.0624234676361084|0.2263627052307129|0|0|0	0.30085277557373047
octotelematics.net	https://octotelematics.net	0	None	None	None	False	0.06308698654174805|0.0003037452697753906|0|0|0	0.07523727416992188
navabharat.news	https://wwwnavabharat.news	0	None	None	None	False	0.1188509464263916|0.2866477966308594|0|0|0	0.46472764015197754
xfree.ne.jp	http://xfree.ne.jp	0	None	None	None	False	0.06406736373901367|0.2329702377319336|0|0|0	0.31317806243896484
freemeet.net	https://freemeet.net	0	None	None	None	False	0.06284165382385254|0.22112655639648438|0|0|0	0.292980432510376
heiyan.com	https://www.heiyan.com	0	None	None	None	False	0.061721086502075195|0.000301361083984375|0|0|0	0.07204055786132812
planetside2.com	https://planetside2.com	0	None	None	None	False	0.06680965423583984|0.24496912956237793|0|0|0	0.33324432373046875
luxurygaragesale.com	https://luxurygaragesale.com	0	None	None	None	False	0.11109089851379395|0.2666895389556885|0|0|0	0.4272654056549072
easyspace.com	https://easyspace.com	0	None	None	None	False	0.16406035423278809|0.00033473968505859375|0|0|0	0.25505971908569336
pivotshare.com	https://pivotshare.com	0	None	None	None	False	0.06379437446594238|0.22029781341552734|0|0|0	0.2960653305053711
fzu.cz	https://fzu.cz	0	None	None	None	False	0.07730269432067871|0.24303674697875977|0|0|0	0.3448982238769531
hostpapasupport.com	https://hostpapasupport.com	0	None	None	None	False	0.06760835647583008|0.22345900535583496|0|0|0	0.30275630950927734
cahiers-pedagogiques.com	https://cahiers-pedagogiques.com	0	None	None	None	False	0.061017751693725586|0.00030493736267089844|0|0|0	0.07057714462280273
juiciocrudo.com	https://juiciocrudo.com	0	None	None	None	False	0.10406613349914551|0.26569223403930664|0|0|0	0.4111485481262207
mof.go.th	https://www.mof.go.th	0	None	None	None	False	0.06320858001708984|0.22414827346801758|0|0|0	0.29881978034973145
htmlstream.com	https://htmlstream.com	0	None	None	None	False	0.16692543029785156|0.0003478527069091797|0|0|0	0.2558276653289795
raw-zip.com	https://raw-zip.com	0	None	None	None	False	0.06070590019226074|0.21897292137145996|0|0|0	0.28893232345581055
mypscloud.com	https://www.mypscloud.com	0	None	None	None	False	0.06423282623291016|0.2384321689605713|0|0|0	0.3218975067138672
brightsign.biz	https://wwwbrightsign.biz	0	None	None	None	False	0.11594200134277344|0.27739429473876953|0|0|0	0.44873547554016113
mondly.com	https://mondly.com	0	None	None	None	False	0.061153411865234375|0.22080779075622559|0|0|0	0.29196906089782715
yaotomi.co.jp	https://wwwyaotomi.co.jp	0	None	None	None	False	0.07216906547546387|0.23583722114562988|0|0|0	0.33036184310913086
yorkshire.com	https://yorkshire.com	0	None	None	None	False	0.11133694648742676|0.27269577980041504|0|0|0	0.4327201843261719
napisy24.pl	https://napisy24.pl	0	None	None	None	False	0.06242823600769043|0.22981739044189453|0|0|0	0.30930066108703613
hup.hu	https://hup.hu	0	None	None	None	False	0.17428827285766602|0.00034046173095703125|0|0|0	0.273085355758667
cipet.gov.in	https://wwwcipet.gov.in	0	None	None	None	False	0.07699227333068848|0.242326021194458|0|0|0	0.34502148628234863
ishiguro-gr.com	https://wwwishiguro-gr.com	0	None	None	None	False	0.18167376518249512|0.37024545669555664|0|0|0	0.6716372966766357
infolinia.com	http://infolinia.com	0	None	None	None	False	0.12767457962036133|0.30498361587524414|0|0|0	0.5006575584411621
paom.com	https://paom.com	0	None	None	None	False	0.06080913543701172|0.22121214866638184|0|0|0	0.29604220390319824
bukkit.ru	https://bukkit.ru	0	None	None	None	False	0.061260223388671875|0.22177481651306152|0|0|0	0.2935142517089844
service-market.com.ua	https://service-market.com.ua	0	None	None	None	False	0.09014081954956055|0.24754810333251953|0|0|0	0.36507081985473633
repgad.com	https://repgad.com	0	None	None	None	False	0.07091283798217773|0.23609399795532227|0|0|0	0.3260219097137451
lumedeodorant.com	https://lumedeodorant.com	0	None	None	None	False	0.06703543663024902|0.24079656600952148|0|0|0	0.32993555068969727
baxterboo.com	https://wwwbaxterboo.com	0	None	None	None	False	0.07833123207092285|0.24487757682800293|0|0|0	0.34887146949768066
afpa.fr	https://www.afpa.fr	0	None	None	None	False	0.061046600341796875|0.22675824165344238|0|0|0	0.30361318588256836
tssco.com.tw	https://tssco.com.tw	0	None	None	None	False	0.06234455108642578|0.22345376014709473|0|0|0	0.296938419342041
the-ambient.com	https://the-ambient.com	0	None	None	None	False	0.06042933464050293|0.2233726978302002|0|0|0	0.29693150520324707
stranamam.ru	https://www.stranamam.ru	0	None	None	None	False	0.06172513961791992|0.22262907028198242|0|0|0	0.295886754989624
10times.com	https://10times.com	0	None	None	None	False	0.3322477340698242|0.0004429817199707031|0|0|0	0.5392982959747314
vungle.com	https://vungle.com	0	None	None	None	False	0.06186652183532715|0.22140026092529297|0|0|0	0.2949073314666748
schoo.jp	https://www.schoo.jp	0	None	None	None	False	0.1736910343170166|0.00036025047302246094|0|0|0	0.264636754989624
softwares2u.com	https://softwares2u.com	0	None	None	None	False	0.11272454261779785|0.00034618377685546875|0|0|0	0.16502904891967773
lavasoft.com	http://lavasoft.com	0	None	None	None	False	0.07047867774963379|0.2312169075012207|0|0|0	0.3221125602722168
psychologue.net	https://psychologue.net	0	None	None	None	False	0.06146574020385742|0.22900700569152832|0|0|0	0.30692195892333984
freckle.com	https://freckle.com	0	None	None	None	False	0.061810970306396484|0.2238297462463379|0|0|0	0.29714441299438477
mohre.gov.ae	https://www.mohre.gov.ae	0	None	None	None	False	0.10000205039978027|0.2607295513153076|0|0|0	0.39772558212280273
hkexpress.com	http://hkexpress.com	0	None	None	None	False	0.061136484146118164|0.22346067428588867|0|0|0	0.29466962814331055
bbooster.online	http://bbooster.online	0	None	None	None	False	0.06060981750488281|0.21924877166748047|0|0|0	0.28900718688964844
fuhuiglobal.com	http://fuhuiglobal.com	0	None	None	None	False	0.06098151206970215|0.21943354606628418|0|0|0	0.2898986339569092
ncmedboard.org	https://ncmedboard.org	0	None	None	None	False	0.06070232391357422|0.22053980827331543|0|0|0	0.29053235054016113
recruitmenthub.in	https://recruitmenthub.in	0	None	None	None	False	0.060950279235839844|0.21901822090148926|0|0|0	0.28908562660217285
minia.edu.eg	https://minia.edu.eg	0	None	None	None	False	0.06491589546203613|0.2258739471435547|0|0|0	0.30419015884399414
leisure.com	https://www.leisure.com	0	None	None	None	False	0.08846640586853027|0.00035262107849121094|0|0|0	0.11802530288696289
hshop.vn	https://www.hshop.vn	0	None	None	None	False	0.06407928466796875|0.22622060775756836|0|0|0	0.30403757095336914
getoutsideshoes.com	https://getoutsideshoes.com	0	None	None	None	False	0.06069064140319824|0.2300398349761963|0|0|0	0.30677008628845215
funpresp.com.br	https://www.funpresp.com.br	0	None	None	None	False	0.06299281120300293|0.2211616039276123|0|0|0	0.29443907737731934
ups-mi.net	https://ups-mi.net	0	None	None	None	False	0.06141972541809082|0.21932411193847656|0|0|0	0.29083681106567383
xnxxsexclips.com	https://www.xnxxsexclips.com	0	None	None	None	False	0.06126737594604492|0.21829915046691895|0|0|0	0.2887575626373291
xroshot.com	https://www.xroshot.com	0	None	None	None	False	0.06258368492126465|0.22347617149353027|0|0|0	0.299513578414917
villeroy-boch.de	https://villeroy-boch.de	0	None	None	None	False	0.09438180923461914|0.25813889503479004|0|0|0	0.38717079162597656
gsu.edu.tr	https://gsu.edu.tr	0	None	None	None	False	0.0724332332611084|0.24168753623962402|0|0|0	0.3346712589263916
webmasterworld.com	https://webmasterworld.com	0	None	None	None	False	0.09699177742004395|0.2458786964416504|0|0|0	0.3741598129272461
cellc.co.za	https://wwwcellc.co.za	0	None	None	None	False	0.08134269714355469|0.2533752918243408|0|0|0	0.35758543014526367
easyuni.com	https://easyuni.com	0	None	None	None	False	0.06323528289794922|0.2291266918182373|0|0|0	0.30995702743530273
cimaglobal.com	https://wwwcimaglobal.com	0	None	None	None	False	0.07189512252807617|0.23857331275939941|0|0|0	0.33094334602355957
libyan-cna.net	http://libyan-cna.net	0	None	None	None	False	0.06046891212463379|0.21956300735473633|0|0|0	0.28943467140197754
belong.co	http://belong.co	0	None	None	None	False	0.061293840408325195|0.22389650344848633|0|0|0	0.2949090003967285
rtmsd.org	https://rtmsd.org	0	None	None	None	False	0.062361717224121094|0.22237300872802734|0|0|0	0.2955307960510254
fleetmon.com	http://fleetmon.com	0	None	None	None	False	0.18037772178649902|0.00036978721618652344|0|0|0	0.28659939765930176
ksn.com	https://ksn.com	0	None	None	None	False	0.06100344657897949|0.2189791202545166|0|0|0	0.2893967628479004
shjmun.gov.ae	https://www.shjmun.gov.ae	0	None	None	None	False	0.06186318397521973|0.22916316986083984|0|0|0	0.30729103088378906
amac.nl	https://amac.nl	0	None	None	None	False	0.0654289722442627|0.2337360382080078|0|0|0	0.3191964626312256
valueinvestorsclub.com	https://valueinvestorsclub.com	0	None	None	None	False	0.06044936180114746|0.22037506103515625|0|0|0	0.2900121212005615
vikingdirect.ie	https://vikingdirect.ie	0	None	None	None	False	0.06059432029724121|0.22083640098571777|0|0|0	0.2908644676208496
xnxx.es	http://xnxx.es	0	None	None	None	False	0.06991004943847656|0.23725533485412598|0|0|0	0.32399702072143555
psysovet.ru	https://psysovet.ru	0	None	None	None	False	0.06412577629089355|0.22302937507629395|0|0|0	0.2982301712036133
amor-yaoi.com	https://amor-yaoi.com	0	None	None	None	False	0.06142473220825195|0.22692322731018066|0|0|0	0.3034238815307617
findicons.com	https://findicons.com	0	None	None	None	False	0.06202244758605957|0.00033402442932128906|0|0|0	0.07261776924133301
proline-rus.ru	https://www.proline-rus.ru	0	None	None	None	False	0.11313724517822266|0.2793846130371094|0|0|0	0.4446864128112793
theterriblememe.com	https://theterriblememe.com	0	None	None	None	False	0.11994576454162598|0.28635072708129883|0|0|0	0.46503257751464844
